PassengerId,Survived,Pclass,Title,Surname,Sex,Age,SibSp,Parch,FamSize,isAlone,Fare,TktNum,Embarked,Deck,CabinNumber,Side,AgeGroup,FareGroup
789,0,1,1,Guggenheim,0,46.0,0,0,,,79.2,17593,1.0,"[1, 1]","[82, 84]","[2, 2]",3,3
790,0,3,1,Keane,0,25.0,0,0,,,7.75,12460,2.0,-1,-1,-1,2,0
791,0,2,1,Gaskell,0,16.0,0,0,,,26.0,239865,3.0,-1,-1,-1,1,2
792,0,3,2,Sage,1,21.5,8,2,,,69.55,2343,3.0,-1,-1,-1,1,3
793,0,1,1,Hoyt,0,40.0,0,0,,,30.6958,17600,1.0,-1,-1,-1,3,2
794,0,3,1,Dantcheff,0,25.0,0,0,,,7.8958,349203,3.0,-1,-1,-1,2,0
795,0,2,1,Otter,0,39.0,0,0,,,13.0,28213,3.0,-1,-1,-1,3,1
796,1,1,0,Leader,1,49.0,0,0,,,25.9292,17465,3.0,3,17,1,3,2
797,1,3,2,Osman,1,31.0,0,0,,,8.6833,349244,3.0,-1,-1,-1,2,1
798,0,3,1,Ibrahim Shawah,0,30.0,0,0,,,7.2292,2685,1.0,-1,-1,-1,2,0
799,0,3,2,Van Impe,1,30.0,1,1,,,24.15,345773,3.0,-1,-1,-1,2,2
800,0,2,1,Ponesell,0,34.0,0,0,,,13.0,250647,3.0,-1,-1,-1,2,1
801,1,2,2,Collyer,1,31.0,1,1,,,26.25,31921,3.0,-1,-1,-1,2,2
802,1,1,1,Carter,0,11.0,1,2,,,120.0,113760,3.0,"[1, 1]","[96, 98]","[2, 2]",0,3
803,1,3,1,Thomas,0,0.42,0,1,,,8.5167,2625,1.0,-1,-1,-1,0,1
804,1,3,1,Hedman,0,27.0,0,0,,,6.975,347089,3.0,-1,-1,-1,2,0
805,0,3,1,Johansson,0,31.0,0,0,,,7.775,347063,3.0,-1,-1,-1,2,0
806,0,1,1,Andrews,0,39.0,0,0,,,0.0,112050,3.0,0,36,2,3,0
807,0,3,2,Pettersson,1,18.0,0,0,,,7.775,347087,3.0,-1,-1,-1,1,0
808,0,2,1,Meyer,0,39.0,0,0,,,13.0,248723,3.0,-1,-1,-1,3,1
809,1,1,2,Chambers,1,33.0,1,0,,,53.1,113806,3.0,4,8,2,2,3
810,0,3,1,Alexander,0,26.0,0,0,,,7.8875,3474,3.0,-1,-1,-1,2,0
811,0,3,1,Lester,0,39.0,0,0,,,24.15,48871,3.0,-1,-1,-1,3,2
812,0,2,1,Slemen,0,35.0,0,0,,,10.5,28206,3.0,-1,-1,-1,3,1
813,0,3,2,Andersson,1,6.0,4,2,,,31.275,347082,3.0,-1,-1,-1,0,3
814,0,3,1,Tomlin,0,30.5,0,0,,,8.05,364499,3.0,-1,-1,-1,2,1
815,0,1,1,Fry,0,40.0,0,0,,,0.0,112058,3.0,1,102,2,3,0
816,0,3,2,Heininen,1,23.0,0,0,,,7.925,3101290,3.0,-1,-1,-1,1,1
817,0,2,1,Mallet,0,31.0,1,1,,,37.0042,2079,1.0,-1,-1,-1,2,3
818,0,3,1,Holm,0,43.0,0,0,,,6.45,7075,3.0,-1,-1,-1,3,0
819,0,3,1,Skoog,0,10.0,3,2,,,27.9,347088,3.0,-1,-1,-1,0,2
820,1,1,2,Hays,1,52.0,1,1,,,93.5,12749,3.0,1,69,1,3,3
821,1,3,1,Lulic,0,27.0,0,0,,,8.6625,315098,3.0,-1,-1,-1,2,1
822,0,1,1,Reuchlin,0,38.0,0,0,,,0.0,19972,3.0,-1,-1,-1,3,0
823,1,3,2,Moor,1,27.0,0,1,,,12.475,392096,3.0,4,121,1,2,1
824,0,3,1,Panula,0,2.0,4,1,,,39.6875,3101295,3.0,-1,-1,-1,0,3
825,0,3,1,Flynn,0,25.0,0,0,,,6.95,368323,2.0,-1,-1,-1,2,0
826,0,3,1,Lam,0,25.0,0,0,,,56.4958,1601,3.0,-1,-1,-1,2,3
827,1,2,1,Mallet,0,1.0,0,2,,,37.0042,2079,1.0,-1,-1,-1,0,3
828,1,3,1,McCormack,0,25.0,0,0,,,7.75,367228,2.0,-1,-1,-1,2,0
829,1,1,2,Stone,1,62.0,0,0,,,80.0,113572,-1.0,1,28,2,4,3
830,1,3,2,Yasbeck,1,15.0,1,0,,,14.4542,2659,1.0,-1,-1,-1,1,1
831,1,2,1,Richards,0,0.83,1,1,,,18.75,29106,3.0,-1,-1,-1,0,2
832,0,3,1,Saad,0,25.0,0,0,,,7.2292,2671,1.0,-1,-1,-1,2,0
833,0,3,1,Augustsson,0,23.0,0,0,,,7.8542,347468,3.0,-1,-1,-1,1,0
834,0,3,1,Allum,0,18.0,0,0,,,8.3,2223,3.0,-1,-1,-1,1,1
835,1,1,2,Compton,1,39.0,1,1,,,83.1583,17756,1.0,4,49,1,3,3
836,0,3,1,Pasic,0,21.0,0,0,,,8.6625,315097,3.0,-1,-1,-1,1,1
837,0,3,1,Sirota,0,25.0,0,0,,,8.05,392092,3.0,-1,-1,-1,2,1
838,1,3,1,Chip,0,32.0,0,0,,,56.4958,1601,3.0,-1,-1,-1,2,3
839,1,1,1,Marechal,0,40.0,0,0,,,29.7,11774,1.0,2,47,1,3,2
840,0,3,1,Alhomaki,0,20.0,0,0,,,7.925,3101287,3.0,-1,-1,-1,1,1
841,0,2,1,Mudd,0,16.0,0,0,,,10.5,3,3.0,-1,-1,-1,1,1
842,1,1,2,Serepeca,1,30.0,0,0,,,31.0,113798,1.0,-1,-1,-1,2,2
843,0,3,1,Lemberopolous,0,34.5,0,0,,,6.4375,2683,1.0,-1,-1,-1,2,0
844,0,3,1,Culumovic,0,17.0,0,0,,,8.6625,315090,3.0,-1,-1,-1,1,1
845,0,3,1,Abbing,0,42.0,0,0,,,7.55,5547,3.0,-1,-1,-1,3,0
846,0,3,1,Sage,0,25.0,8,2,,,69.55,2343,3.0,-1,-1,-1,2,3
847,0,3,1,Markoff,0,35.0,0,0,,,7.8958,349213,1.0,-1,-1,-1,3,0
848,0,2,1,Harper,0,28.0,0,1,,,33.0,248727,3.0,-1,-1,-1,2,3
849,1,1,2,Goldenberg,1,35.0,1,0,,,89.1042,17453,1.0,2,92,2,3,3
850,0,3,1,Andersson,0,4.0,4,2,,,31.275,347082,3.0,-1,-1,-1,0,3
851,0,3,1,Svensson,0,74.0,0,0,,,7.775,347060,3.0,-1,-1,-1,4,0
852,0,3,2,Boulos,1,9.0,1,1,,,15.2458,2678,1.0,-1,-1,-1,0,2
853,1,1,2,Lines,1,16.0,0,1,,,39.4,17592,3.0,3,28,2,1,3
854,0,2,2,Carter,1,44.0,1,0,,,26.0,244252,3.0,-1,-1,-1,3,2
855,1,3,2,Aks,1,18.0,0,1,,,9.35,392091,3.0,-1,-1,-1,1,1
856,1,1,2,Wick,1,45.0,1,1,,,164.8667,36928,3.0,-1,-1,-1,3,3
857,1,1,1,Daly,0,51.0,0,0,,,26.55,113055,3.0,4,17,1,3,2
858,1,3,2,Baclini,1,24.0,0,3,,,19.2583,2666,1.0,-1,-1,-1,1,2
859,0,3,1,Razi,0,25.0,0,0,,,7.2292,2629,1.0,-1,-1,-1,2,0
860,0,3,1,Hansen,0,41.0,2,0,,,14.1083,350026,3.0,-1,-1,-1,3,1
861,0,2,1,Giles,0,21.0,1,0,,,11.5,28134,3.0,-1,-1,-1,1,1
862,1,1,2,Swift,1,48.0,0,0,,,25.9292,17466,3.0,3,17,1,3,2
863,0,3,2,Sage,1,21.5,8,2,,,69.55,2343,3.0,-1,-1,-1,1,3
864,0,2,1,Gill,0,24.0,0,0,,,13.0,233866,3.0,-1,-1,-1,1,1
865,1,2,2,Bystrom,1,42.0,0,0,,,13.0,236852,3.0,-1,-1,-1,3,1
866,1,2,2,Duran y More,1,27.0,1,0,,,13.8583,2149,1.0,-1,-1,-1,2,1
867,0,1,1,Roebling,0,31.0,0,0,,,50.4958,17590,3.0,0,24,2,2,3
868,0,3,1,van Melkebeke,0,25.0,0,0,,,9.5,345777,3.0,-1,-1,-1,2,1
869,1,3,1,Johnson,0,4.0,1,1,,,11.1333,347742,3.0,-1,-1,-1,0,1
870,0,3,1,Balkic,0,26.0,0,0,,,7.8958,349248,3.0,-1,-1,-1,2,0
871,1,1,2,Beckwith,1,47.0,1,1,,,52.5542,11751,3.0,3,35,1,3,3
872,0,1,1,Carlsson,0,33.0,0,0,,,5.0,695,3.0,"[1, 1, 1]","[51, 53, 55]","[1, 1, 1]",2,0
873,0,3,1,Vander Cruyssen,0,47.0,0,0,,,9.0,345765,3.0,-1,-1,-1,3,1
874,1,2,2,Abelson,1,28.0,1,0,,,24.0,3381,1.0,-1,-1,-1,2,2
875,1,3,2,Najib,1,15.0,0,0,,,7.225,2667,1.0,-1,-1,-1,1,0
876,0,3,1,Gustafsson,0,20.0,0,0,,,9.8458,7534,3.0,-1,-1,-1,1,1
877,0,3,1,Petroff,0,19.0,0,0,,,7.8958,349212,3.0,-1,-1,-1,1,0
878,0,3,1,Laleff,0,25.0,0,0,,,7.8958,349217,3.0,-1,-1,-1,2,0
879,1,1,2,Potter,1,56.0,0,1,,,83.1583,11767,1.0,2,50,2,3,3
880,1,2,2,Shelley,1,25.0,0,1,,,26.0,230433,3.0,-1,-1,-1,2,2
881,0,3,1,Markun,0,33.0,0,0,,,7.8958,349257,3.0,-1,-1,-1,2,0
882,0,3,2,Dahlberg,1,22.0,0,0,,,10.5167,7552,3.0,-1,-1,-1,1,1
883,0,2,1,Banfield,0,28.0,0,0,,,10.5,34068,3.0,-1,-1,-1,2,1
884,0,3,1,Sutehall,0,25.0,0,0,,,7.05,392076,3.0,-1,-1,-1,2,0
885,0,3,2,Rice,1,39.0,0,5,,,29.125,382652,2.0,-1,-1,-1,3,2
886,0,2,1,Montvila,0,27.0,0,0,,,13.0,211536,3.0,-1,-1,-1,2,1
887,1,1,2,Graham,1,19.0,0,0,,,30.0,112053,3.0,1,42,2,1,2
888,0,3,2,Johnston,1,21.5,1,2,,,23.45,6607,3.0,-1,-1,-1,1,2
889,1,1,1,Behr,0,26.0,0,0,,,30.0,111369,1.0,2,148,2,2,2
890,0,3,1,Dooley,0,32.0,0,0,,,7.75,370376,2.0,-1,-1,-1,2,0
